210,227
227,265
265,160
160,246
246,129
129,53
53,329
329,475
475,37
37,44
44,202
202,402
402,376
376,138
138,97
97,481
481,259
259,199
199,42
42,493
493,32
32,345
345,18
18,112
112,447
447,21
21,355
355,416
416,213
213,278
278,158
158,133
133,123
123,389
389,380
380,95
95,358
358,335
335,496
496,223
223,433
433,373
373,10
10,237
237,49
49,191
191,127
127,102
102,323
323,150
150,103
103,443
443,67
67,310
310,276
276,422
422,304
304,6
6,446
446,174
174,116
116,41
41,404
404,318
318,459
459,291
291,55
55,426
426,284
284,172
172,313
313,177
177,273
273,403
403,57
57,40
40,369
369,146
146,368
368,196
196,143
143,375
375,98
98,308
308,371
371,31
31,255
255,124
124,46
46,195
195,91
91,370
370,406
406,87
87,320
320,9
9,78
78,307
307,409
409,132
132,315
315,452
452,224
224,292
292,421
421,113
113,184
184,168
168,325
325,154
154,186
186,204
204,357
357,147
147,65
65,104
104,460
460,61
61,301
301,342
342,431
431,3
3,171
171,322
322,314
314,483
483,64
64,454
454,384
384,349
349,80
80,157
157,156
156,36
36,74
74,473
473,27
27,35
35,187
187,253
253,364
364,281
281,464
464,353
353,176
176,207
207,290
290,393
393,24
24,122
122,144
144,326
326,309
309,14
14,249
249,0
0,257
257,201
201,305
305,277
277,297
297,182
182,79
79,83
83,128
128,338
338,472
472,418
418,340
340,121
121,468
468,494
494,11
11,119
119,423
423,394
394,440
440,450
450,387
387,4
4,280
280,462
462,492
492,214
214,316
316,1
1,391
391,441
441,149
149,382
382,260
260,271
271,279
279,225
225,165
165,324
324,263
263,193
193,19
19,395
395,363
363,350
350,437
437,360
360,240
240,188
188,29
29,218
218,258
258,140
140,164
164,321
321,428
428,425
425,435
435,169
169,198
198,52
52,212
212,69
69,170
170,76
76,13
13,365
365,328
328,385
385,90
90,306
306,286
286,455
455,153
153,336
336,296
296,2
2,58
58,173
173,436
436,17
17,445
445,101
101,405
405,467
467,247
247,118
118,374
374,217
217,245
245,66
66,12
12,136
136,282
282,34
34,183
183,262
262,438
438,139
139,482
482,220
220,344
344,26
26,274
274,339
339,8
8,270
270,126
126,332
332,56
56,248
248,442
442,465
465,117
117,359
359,261
261,337
337,189
189,288
288,366
366,167
167,208
208,256
256,236
236,439
439,60
60,327
327,457
457,458
458,287
287,16
16,114
114,242
242,448
448,367
367,190
190,206
206,470
470,141
141,211
211,401
401,346
346,151
151,408
408,424
424,396
396,453
453,485
485,317
317,414
414,347
347,28
28,200
200,466
466,68
68,47
47,238
238,73
73,381
381,84
84,62
62,432
432,100
100,51
51,197
197,88
88,497
497,397
397,231
231,5
5,427
427,7
7,264
264,50
50,268
268,130
130,81
81,54
54,463
463,72
72,489
489,399
399,333
333,185
185,456
456,469
469,94
94,331
331,420
420,471
471,294
294,434
434,302
302,266
266,99
99,400
400,479
479,179
179,109
109,319
319,351
351,484
484,480
480,488
488,152
152,490
490,429
429,108
108,92
92,498
498,209
209,178
178,205
205,295
295,203
203,110
110,226
226,254
254,419
419,107
107,228
228,161
161,175
175,155
155,378
378,192
192,229
229,341
341,407
407,125
125,25
25,289
289,30
30,398
398,39
39,491
491,71
71,449
449,219
219,415
415,43
43,234
234,15
15,252
252,487
487,233
233,354
354,145
145,59
59,412
412,241
241,96
96,451
451,477
477,311
311,392
392,299
299,137
137,63
63,131
131,93
93,22
22,230
230,269
269,162
162,379
379,303
303,361
361,215
215,70
70,383
383,77
77,142
142,334
334,75
75,239
239,499
499,476
476,38
38,166
166,413
413,444
444,111
111,356
356,251
251,300
300,135
135,250
250,159
159,216
216,148
148,386
386,86
86,417
417,461
461,221
221,343
343,330
330,120
120,180
180,267
267,348
348,105
105,232
232,298
298,89
89,275
275,430
430,352
352,362
362,285
285,272
272,486
486,377
377,283
283,390
390,495
495,181
181,312
312,82
82,410
410,106
106,163
163,235
235,115
115,293
293,85
85,244
244,48
48,243
243,45
45,388
388,478
478,194
194,372
372,222
222,33
33,20
20,474
474,411
411,23
23,134
134,0
