0,98
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,94
0,95
1,96
1,97
1,80
1,81
1,82
1,84
1,85
1,86
1,87
1,88
1,90
1,91
1,92
1,94
2,96
2,97
2,99
2,80
2,81
2,82
2,83
2,84
2,86
2,87
2,88
2,89
2,91
2,92
2,93
2,94
2,95
3,96
3,98
3,99
3,80
3,81
3,82
3,83
3,84
3,85
3,86
3,87
3,88
3,89
3,90
3,91
3,92
3,93
3,94
3,95
4,97
4,98
4,99
4,80
4,81
4,82
4,83
4,84
4,85
4,86
4,87
4,88
4,89
4,90
4,91
4,92
4,93
4,94
4,95
5,96
5,97
5,99
5,80
5,81
5,82
5,83
5,84
5,85
5,86
5,87
5,88
5,89
5,90
5,91
5,92
5,94
5,95
6,96
6,97
6,99
6,80
6,81
6,82
6,83
6,84
6,85
6,86
6,87
6,88
6,89
6,91
6,93
6,95
7,97
7,98
7,99
7,80
7,81
7,82
7,83
7,84
7,85
7,86
7,87
7,89
7,93
7,94
7,95
8,96
8,97
8,98
8,99
8,80
8,81
8,82
8,83
8,84
8,85
8,86
8,87
8,88
8,89
8,90
8,91
8,92
8,93
8,94
8,95
9,96
9,97
9,98
9,99
9,80
9,81
9,82
9,83
9,84
9,85
9,86
9,87
9,88
9,89
9,90
9,91
9,92
9,93
9,94
10,97
10,98
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
10,88
10,89
10,90
10,91
10,92
10,95
11,80
11,81
11,82
11,83
11,84
11,85
11,86
11,87
11,88
11,90
11,91
11,92
11,93
11,94
12,96
12,97
12,98
12,99
12,80
12,81
12,82
12,83
12,84
12,85
12,86
12,87
12,88
12,89
12,90
12,91
12,92
12,93
12,94
12,95
13,97
13,98
13,80
13,81
13,82
13,83
13,84
13,85
13,86
13,87
13,88
13,89
13,90
13,91
13,92
13,93
14,96
14,98
14,99
14,80
14,81
14,82
14,83
14,84
14,85
14,86
14,88
14,89
14,90
14,91
14,92
14,93
14,94
14,95
15,96
15,97
15,98
15,99
15,80
15,81
15,83
15,84
15,85
15,86
15,87
15,88
15,90
15,91
15,94
15,95
16,96
16,97
16,98
16,99
16,80
16,81
16,82
16,83
16,84
16,85
16,86
16,87
16,89
16,90
16,93
16,94
16,95
17,96
17,97
17,98
17,99
17,80
17,81
17,82
17,83
17,85
17,86
17,87
17,88
17,89
17,90
17,91
17,92
17,93
17,94
17,95
18,96
18,98
18,99
18,80
18,81
18,82
18,83
18,84
18,85
18,86
18,88
18,89
18,90
18,91
18,92
18,93
18,94
18,95
19,96
19,98
19,99
19,80
19,81
19,82
19,83
19,84
19,85
19,86
19,87
19,90
19,91
19,93
19,94
20,96
20,97
20,98
20,99
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,88
20,89
20,90
20,92
20,93
20,94
20,95
21,97
21,98
21,99
21,80
21,81
21,82
21,83
21,84
21,85
21,86
21,87
21,89
21,90
21,91
21,92
21,93
21,94
21,95
22,96
22,97
22,99
22,80
22,81
22,82
22,83
22,84
22,85
22,86
22,87
22,88
22,89
22,91
22,92
22,93
22,94
22,95
23,96
23,80
23,81
23,82
23,83
23,84
23,85
23,86
23,87
23,88
23,89
23,90
23,91
23,92
23,95
24,96
24,97
24,98
24,99
24,80
24,81
24,82
24,83
24,84
24,85
24,86
24,87
24,88
24,89
24,90
24,91
24,92
24,93
25,96
25,97
25,98
25,99
25,80
25,81
25,82
25,83
25,84
25,85
25,87
25,88
25,89
25,90
25,91
25,92
25,93
25,94
26,96
26,97
26,98
26,99
26,80
26,81
26,82
26,83
26,84
26,85
26,86
26,87
26,88
26,90
26,92
26,93
26,94
26,95
27,96
27,97
27,99
27,80
27,81
27,82
27,83
27,84
27,85
27,86
27,87
27,88
27,91
27,92
27,93
27,94
27,95
28,96
28,97
28,98
28,99
28,80
28,81
28,82
28,83
28,84
28,85
28,86
28,87
28,88
28,89
28,90
28,91
28,92
28,93
28,94
28,95
29,96
29,97
29,98
29,99
29,80
29,81
29,82
29,83
29,84
29,85
29,86
29,88
29,89
29,90
29,91
29,92
29,93
29,94
29,95
30,96
30,97
30,99
30,80
30,81
30,82
30,83
30,84
30,85
30,86
30,87
30,88
30,89
30,90
30,91
30,92
30,93
30,94
30,95
31,96
31,97
31,99
31,80
31,81
31,82
31,83
31,84
31,85
31,87
31,88
31,90
31,91
31,92
31,93
31,95
32,96
32,97
32,98
32,99
32,80
32,81
32,82
32,83
32,84
32,85
32,86
32,87
32,88
32,89
32,90
32,91
32,92
32,93
32,94
32,95
33,96
33,97
33,98
33,99
33,80
33,81
33,82
33,83
33,84
33,85
33,86
33,87
33,88
33,89
33,90
33,92
33,93
33,94
33,95
34,97
34,99
34,80
34,81
34,82
34,83
34,84
34,85
34,86
34,87
34,88
34,89
34,90
34,91
34,92
34,93
34,94
34,95
35,96
35,98
35,99
35,80
35,81
35,82
35,83
35,84
35,85
35,86
35,87
35,88
35,89
35,90
35,91
35,92
35,93
35,94
35,95
36,97
36,99
36,80
36,81
36,82
36,83
36,84
36,85
36,86
36,87
36,88
36,89
36,90
36,91
36,92
36,94
37,96
37,97
37,98
37,99
37,80
37,81
37,82
37,83
37,84
37,85
37,86
37,87
37,88
37,89
37,90
37,91
37,92
37,93
37,94
37,95
38,97
38,98
38,99
38,80
38,81
38,82
38,83
38,84
38,85
38,86
38,87
38,88
38,89
38,90
38,91
38,92
38,93
38,94
38,95
39,96
39,97
39,98
39,99
39,80
39,81
39,82
39,83
39,84
39,85
39,86
39,87
39,88
39,89
39,91
39,92
39,94
40,96
40,97
40,98
40,99
40,80
40,81
40,82
40,83
40,84
40,85
40,86
40,87
40,88
40,89
40,90
40,91
40,92
40,93
40,94
40,95
41,96
41,97
41,99
41,80
41,81
41,82
41,83
41,84
41,85
41,86
41,87
41,88
41,89
41,90
41,91
41,92
41,94
42,96
42,97
42,98
42,99
42,80
42,81
42,82
42,83
42,84
42,85
42,86
42,87
42,88
42,89
42,90
42,91
42,93
42,94
42,95
43,96
43,97
43,98
43,80
43,81
43,82
43,83
43,84
43,85
43,86
43,88
43,89
43,90
43,91
43,92
43,93
43,94
43,95
44,96
44,97
44,98
44,99
44,80
44,81
44,82
44,83
44,84
44,85
44,86
44,87
44,88
44,89
44,91
44,92
44,93
44,94
44,95
45,96
45,97
45,98
45,80
45,81
45,82
45,83
45,84
45,85
45,86
45,87
45,88
45,89
45,90
45,91
45,92
45,93
45,94
46,96
46,97
46,98
46,80
46,81
46,82
46,83
46,84
46,85
46,86
46,88
46,89
46,90
46,91
46,92
46,93
46,95
47,97
47,98
47,99
47,80
47,81
47,82
47,83
47,85
47,86
47,87
47,89
47,90
47,91
47,92
47,93
47,94
47,95
48,96
48,97
48,98
48,80
48,81
48,82
48,83
48,84
48,85
48,86
48,87
48,88
48,89
48,90
48,91
48,92
48,93
48,94
48,95
49,96
49,97
49,98
49,80
49,81
49,82
49,83
49,84
49,86
49,87
49,88
49,89
49,90
49,91
49,92
49,93
49,94
