0,384
0,131
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,408
0,26
0,157
0,160
0,167
0,46
0,304
0,49
0,51
0,182
0,312
0,138
0,63
0,458
0,321
0,139
0,202
0,209
0,85
0,215
0,271
0,95
0,400
0,226
0,101
0,108
0,433
0,368
0,241
0,116
0,126
1,128
1,388
1,133
1,10
1,11
1,12
1,13
1,17
1,18
1,20
1,21
1,151
1,25
1,26
1,27
1,284
1,292
1,455
1,174
1,432
1,179
1,439
1,56
1,187
1,202
1,63
1,66
1,70
1,199
1,457
1,74
1,213
1,89
1,218
1,219
1,106
1,498
1,115
1,378
1,381
2,129
2,130
2,257
2,392
2,10
2,11
2,13
2,142
2,15
2,16
2,154
2,28
2,30
2,32
2,168
2,44
2,50
2,181
2,183
2,314
2,62
2,447
2,77
2,397
2,465
2,14
2,350
2,102
2,235
2,109
2,114
2,245
3,230
3,282
3,260
3,179
3,134
3,135
3,10
3,11
3,12
3,13
3,14
3,15
3,272
3,17
3,19
3,20
3,22
3,24
3,25
3,26
3,27
3,29
3,31
3,32
3,176
3,35
3,37
3,38
3,40
3,169
3,42
3,300
3,45
3,46
3,157
3,48
3,49
3,51
3,52
3,53
3,219
3,441
3,186
3,316
3,138
3,319
3,480
3,262
3,67
3,69
3,339
3,143
3,206
3,208
3,210
3,83
3,213
3,88
3,464
3,91
3,442
3,221
3,94
3,293
3,344
3,336
3,482
3,310
3,100
3,166
3,195
3,104
3,234
3,491
3,338
3,496
3,147
3,116
3,118
3,119
3,378
4,10
4,11
4,12
4,16
4,17
4,18
4,367
4,409
4,24
4,153
4,154
4,239
4,218
4,159
4,35
4,36
4,38
4,41
4,370
4,402
4,47
4,181
4,56
4,59
4,60
4,63
4,451
4,84
4,86
4,88
4,152
4,220
4,280
4,96
4,344
4,472
4,489
4,363
4,109
4,494
4,111
4,114
4,243
4,382
5,384
5,392
5,10
5,11
5,12
5,142
5,150
5,49
5,57
5,192
5,65
5,451
5,201
5,78
5,209
5,334
5,219
5,96
5,227
5,102
5,352
5,243
5,118
5,251
6,128
6,10
6,267
6,12
6,269
6,14
6,15
6,17
6,18
6,20
6,405
6,31
6,32
6,417
6,37
6,166
6,168
6,45
6,50
6,183
6,63
6,65
6,68
6,202
6,75
6,342
6,218
6,227
6,233
6,493
6,110
6,240
7,135
7,136
7,265
7,10
7,11
7,12
7,13
7,270
7,17
7,19
7,20
7,21
7,150
7,26
7,28
7,285
7,35
7,164
7,38
7,39
7,40
7,412
7,44
7,46
7,47
7,304
7,50
7,181
7,300
7,59
7,60
7,138
7,204
7,469
7,214
7,87
7,98
7,102
7,145
7,296
7,115
7,251
7,277
8,129
8,10
8,11
8,140
8,13
8,14
8,15
8,16
8,145
8,146
8,21
8,324
8,415
8,32
8,35
8,36
8,38
8,173
8,175
8,304
8,181
8,57
8,187
8,320
8,65
8,68
8,200
8,12
8,78
8,79
8,141
8,84
8,185
8,292
8,92
8,349
8,223
8,144
8,98
8,358
8,489
8,364
8,375
8,468
8,251
9,386
9,132
9,393
9,10
9,11
9,13
9,14
9,15
9,16
9,145
9,18
9,19
9,404
9,22
9,151
9,24
9,25
9,28
9,33
9,162
9,37
9,169
9,42
9,299
9,49
9,53
9,244
9,58
9,62
9,309
9,320
9,352
9,194
9,326
9,69
9,70
9,161
9,328
9,457
9,74
9,77
9,372
9,461
9,209
9,82
9,216
9,89
9,218
9,143
9,357
9,224
9,400
9,226
9,101
9,358
9,104
9,116
9,117
9,119
9,377
9,425
10,11
10,12
10,13
10,14
10,16
10,18
10,19
10,20
10,23
10,25
10,27
10,29
10,34
10,35
10,38
10,39
10,40
10,45
10,48
10,54
10,55
10,57
10,59
10,64
10,67
10,68
10,70
10,72
10,73
10,80
10,82
10,86
10,92
10,94
10,97
10,113
10,119
10,125
10,127
10,132
10,149
10,152
10,153
10,159
10,163
10,166
10,177
10,189
10,193
10,194
10,202
10,203
10,209
10,210
10,214
10,216
10,226
10,230
10,238
10,243
10,254
10,256
10,264
10,267
10,269
10,291
10,305
10,320
10,325
10,327
10,351
10,354
10,375
10,378
10,397
10,400
10,402
10,423
10,436
10,440
10,448
10,451
10,465
10,470
10,486
10,489
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,22
11,23
11,25
11,26
11,32
11,33
11,35
11,36
11,37
11,40
11,42
11,48
11,51
11,53
11,54
11,57
11,60
11,61
11,68
11,69
11,70
11,72
11,80
11,95
11,100
11,102
11,105
11,107
11,112
11,118
11,132
11,138
11,141
11,142
11,144
11,148
11,170
11,175
11,192
11,201
11,208
11,210
11,220
11,223
11,224
11,225
11,234
11,266
11,275
11,285
11,293
11,295
11,322
11,341
11,346
11,352
11,358
11,364
11,376
11,390
11,402
11,407
11,420
11,427
11,429
11,433
11,453
11,467
11,472
11,478
11,498
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,21
12,23
12,26
12,27
12,28
12,29
12,30
12,32
12,33
12,34
12,36
12,37
12,39
12,42
12,44
12,45
12,47
12,51
12,52
12,53
12,55
12,56
12,63
12,64
12,69
12,72
12,77
12,83
12,84
12,85
12,90
12,96
12,97
12,106
12,108
12,109
12,114
12,118
12,121
12,125
12,129
12,130
12,134
12,142
12,147
12,151
12,156
12,158
12,159
12,163
12,182
12,188
12,191
12,196
12,210
12,211
12,215
12,220
12,229
12,234
12,238
12,239
12,245
12,256
12,259
12,267
12,277
12,287
12,290
12,291
12,302
12,310
12,311
12,331
12,336
12,348
12,350
12,355
12,363
12,370
12,380
12,384
12,391
12,392
12,395
12,396
12,406
12,408
12,419
12,422
12,424
12,428
12,430
12,444
12,447
12,450
12,452
12,457
12,461
12,479
12,489
12,494
13,262
13,14
13,15
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
13,27
13,28
13,311
13,376
13,35
13,37
13,39
13,168
13,193
13,43
13,257
13,47
13,136
13,52
13,137
13,436
13,442
13,315
13,60
13,394
13,63
13,65
13,69
13,256
13,140
13,75
13,205
13,78
13,80
13,337
13,211
13,84
13,334
13,356
13,90
13,143
13,280
13,165
13,224
13,208
13,99
13,228
13,103
13,340
13,421
13,107
13,111
13,496
13,242
13,243
13,464
13,153
13,249
13,122
13,123
13,125
13,405
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,25
14,26
14,29
14,30
14,31
14,32
14,33
14,34
14,36
14,37
14,39
14,41
14,44
14,47
14,48
14,55
14,66
14,71
14,72
14,77
14,80
14,85
14,89
14,92
14,93
14,99
14,100
14,101
14,116
14,123
14,126
14,132
14,140
14,146
14,150
14,165
14,169
14,183
14,194
14,225
14,230
14,233
14,238
14,241
14,249
14,261
14,265
14,268
14,285
14,314
14,318
14,325
14,328
14,341
14,342
14,353
14,354
14,360
14,379
14,381
14,391
14,395
14,408
14,412
14,434
14,453
14,454
14,463
14,470
14,477
14,479
14,480
14,482
14,485
14,498
15,334
15,16
15,145
15,131
15,20
15,21
15,23
15,24
15,410
15,27
15,28
15,30
15,415
15,33
15,35
15,36
15,369
15,425
15,173
15,46
15,176
15,178
15,51
15,52
15,53
15,479
15,137
15,59
15,61
15,450
15,139
15,324
15,197
15,70
15,71
15,268
15,75
15,332
15,206
15,79
15,81
15,497
15,84
15,142
15,203
15,87
15,217
15,474
15,335
15,94
15,357
15,227
15,350
15,231
15,106
15,107
15,237
15,238
15,241
15,114
15,147
15,251
15,248
15,404
15,123
15,380
15,381
16,19
16,21
16,22
16,24
16,25
16,26
16,30
16,31
16,32
16,38
16,40
16,41
16,42
16,43
16,47
16,48
16,58
16,63
16,66
16,71
16,76
16,77
16,78
16,79
16,85
16,86
16,87
16,89
16,90
16,92
16,94
16,95
16,98
16,103
16,105
16,108
16,110
16,115
16,117
16,119
16,128
16,137
16,148
16,150
16,151
16,159
16,165
16,169
16,175
16,199
16,203
16,212
16,224
16,227
16,231
16,245
16,252
16,253
16,275
16,277
16,291
16,295
16,301
16,313
16,324
16,348
16,354
16,361
16,362
16,372
16,394
16,395
16,396
16,399
16,417
16,421
16,424
16,435
16,441
16,455
16,485
16,499
17,387
17,22
17,217
17,25
17,155
17,157
17,30
17,31
17,418
17,411
17,39
17,129
17,41
17,42
17,199
17,172
17,173
17,47
17,56
17,57
17,168
17,191
17,196
17,71
17,72
17,459
17,462
17,184
17,466
17,227
17,344
17,89
17,95
17,327
17,99
17,104
17,105
17,490
17,112
17,113
17,498
17,118
17,345
17,120
17,319
17,125
17,254
18,258
18,131
18,261
18,144
18,19
18,269
18,21
18,22
18,23
18,24
18,153
18,154
18,27
18,28
18,29
18,31
18,160
18,457
18,291
18,36
18,38
18,424
18,429
18,46
18,157
18,49
18,351
18,388
18,415
18,309
18,54
18,201
18,184
18,185
18,315
18,394
18,190
18,447
18,395
18,452
18,197
18,456
18,73
18,202
18,203
18,333
18,462
18,141
18,282
18,419
18,213
18,441
18,216
18,89
18,91
18,93
18,350
18,223
18,356
18,357
18,361
18,109
18,366
18,445
18,241
18,221
18,446
19,257
19,262
19,136
19,387
19,20
19,406
19,23
19,24
19,281
19,284
19,30
19,415
19,160
19,161
19,34
19,294
19,40
19,426
19,289
19,45
19,175
19,178
19,51
19,478
19,438
19,56
19,443
19,60
19,64
19,416
19,354
19,67
19,71
19,456
19,76
19,205
19,78
19,83
19,85
19,471
19,94
19,352
19,400
19,98
19,455
19,360
19,234
19,306
19,109
19,296
19,371
19,121
19,270
19,125
20,145
20,278
20,280
20,26
20,27
20,29
20,287
20,33
20,34
20,283
20,134
20,38
20,39
20,424
20,173
20,302
20,52
20,180
20,59
20,444
20,446
20,63
20,322
20,225
20,200
20,201
20,203
20,332
20,462
20,141
20,271
20,337
20,82
20,215
20,219
20,93
20,97
20,228
20,294
20,465
20,493
20,423
20,365
20,110
20,113
20,372
20,374
20,122
20,319
21,22
21,23
21,25
21,28
21,29
21,30
21,34
21,35
21,39
21,41
21,42
21,48
21,50
21,51
21,53
21,55
21,58
21,64
21,67
21,68
21,76
21,79
21,87
21,90
21,91
21,92
21,95
21,100
21,104
21,107
21,108
21,112
21,114
21,120
21,121
21,130
21,131
21,139
21,143
21,155
21,156
21,160
21,179
21,182
21,186
21,188
21,193
21,195
21,196
21,202
21,210
21,212
21,216
21,228
21,236
21,237
21,247
21,254
21,266
21,272
21,275
21,277
21,280
21,282
21,287
21,292
21,295
21,297
21,299
21,303
21,307
21,310
21,321
21,322
21,327
21,336
21,337
21,340
21,342
21,349
21,351
21,358
21,369
21,387
21,388
21,394
21,403
21,406
21,411
21,415
21,416
21,417
21,419
21,423
21,425
21,427
21,429
21,454
21,468
21,470
21,478
21,484
21,495
22,385
22,130
22,23
22,299
22,154
22,27
22,285
22,31
22,33
22,34
22,35
22,292
22,37
22,43
22,428
22,48
22,155
22,219
22,183
22,440
22,313
22,58
22,188
22,62
22,279
22,65
22,66
22,69
22,441
22,455
22,72
22,375
22,76
22,290
22,461
22,81
22,214
22,87
22,235
22,91
22,349
22,222
22,351
22,96
22,353
22,98
22,100
22,101
22,145
22,360
22,231
22,368
22,242
22,116
22,119
22,250
22,126
22,149
23,192
23,387
23,178
23,257
23,338
23,144
23,145
23,394
23,24
23,260
23,154
23,27
23,29
23,30
23,33
23,164
23,39
23,41
23,274
23,172
23,45
23,46
23,157
23,177
23,50
23,309
23,54
23,55
23,59
23,61
23,62
23,64
23,69
23,417
23,200
23,268
23,75
23,498
23,77
23,78
23,465
23,210
23,467
23,365
23,143
23,93
23,95
23,480
23,483
23,103
23,234
23,107
23,109
23,414
23,241
23,242
23,371
23,285
23,246
23,119
23,377
23,396
23,273
23,255
24,385
24,341
24,135
24,450
24,148
24,152
24,36
24,165
24,294
24,39
24,40
24,170
24,43
24,172
24,303
24,49
24,371
24,334
24,310
24,59
24,194
24,198
24,305
24,78
24,208
24,213
24,86
24,343
24,88
24,91
24,92
24,222
24,263
24,272
24,232
24,105
24,365
24,366
24,336
24,114
24,115
24,373
24,248
24,126
24,127
25,316
25,281
25,29
25,34
25,163
25,291
25,42
25,44
25,46
25,304
25,51
25,308
25,53
25,57
25,315
25,188
25,449
25,267
25,407
25,326
25,481
25,73
25,336
25,82
25,83
25,473
25,220
25,93
25,144
25,99
25,307
25,105
25,362
25,364
25,237
25,240
25,466
25,361
25,120
25,125
25,254
26,388
26,389
26,275
26,28
26,31
26,32
26,36
26,170
26,44
26,432
26,49
26,54
26,56
26,192
26,343
26,139
26,68
26,198
26,79
26,339
26,87
26,356
26,96
26,272
26,226
26,100
26,488
26,489
26,366
26,113
26,116
26,118
26,122
26,383
27,134
27,135
27,265
27,142
27,403
27,28
27,29
27,31
27,33
27,163
27,36
27,433
27,284
27,43
27,333
27,46
27,47
27,48
27,49
27,499
27,55
